"","P01-A06-HLM094","P01-A07-HLM102","P01-A09-HLM053","P01-A11-HLM137","P01-A12-HLM131","P01-B10-HLM020","P01-C01-HLM080","P01-C09-HLM035","P01-D01-HLM079","P01-D04-HLM073","P01-D06-HLM093","P01-D07-HLM105","P01-D08-HLM086","P01-E02-HLM042","P01-E06-HLM100","P01-E07-HLM103","P01-E10-HLM023","P01-E12-HLM138","P01-F01-HLM066","P01-F06-HLM081","P01-F12-HLM140","P01-G03-HLM067","P01-G05-HLM083","P01-G06-HLM075","P01-H01-HLM063","P01-H04-HLM110","P01-H08-HLM052","P01-H11-HLM124","P01-H12-HLM148","P02-A01-HLM146","P02-A05-HLM167","P02-A09-HLM134","P02-A10-HLM405","P02-A11-HLM413","P02-A12-HLM421","P02-B01-HLM145","P02-B04-HLM001","P02-B08-HLM003","P02-B10-HLM406","P02-B11-HLM414","P02-B12-HLM422","P02-C10-HLM407","P02-C11-HLM415","P02-C12-HLM423","P02-D09-HLM400","P02-D10-HLM408","P02-D11-HLM416","P02-D12-HLM424","P02-E09-HLM401","P02-E10-HLM409","P02-E11-HLM417","P02-E12-HLM425","P02-F09-HLM402","P02-F10-HLM410","P02-F11-HLM418","P02-F12-HLM426","P02-G03-HLM036","P02-G09-HLM403","P02-G10-HLM411","P02-G11-HLM419","P02-G12-HLM427","P02-H02-HLM176","P02-H04-HLM162","P02-H06-HLM152","P02-H09-HLM404","P02-H10-HLM412","P02-H11-HLM420","P02-H12-HLM428","P03-A01-HLM429","P03-B01-HLM430","P03-C01-HLM431","P03-D01-NEC"
"Corynebacterium matruchotii",5.07009405024463e-05,1.52427406447679e-05,0,4.43852640923214e-05,0,2.43559871075642e-05,3.35249844946947e-05,0,0.000418813083720735,4.59805349068894e-05,0,9.0255422846656e-05,0,0.000307980545895518,0.000135266136122822,3.38340776830424e-05,5.87247336833327e-05,0.000232959045799748,9.15667063455728e-05,0.000564015792442188,0.000165203923593185,0.000111313123817298,0.000103562551781276,0.000202017062671909,4.26039536468984e-05,5.99898017337053e-05,7.36449332285939e-05,0.00132609506443993,9.59343041884917e-05,2.76464571065218e-05,0,0,0,0,0,0.000186811133943583,0.000185384301657336,0,0,0,0,0,0,0,0,0,5.00801282051282e-05,0,0,0,0,0,0,0,3.92695857058708e-05,0,8.95816536773269e-05,0,0,0,0,4.3330372424551e-05,7.28783296286849e-05,4.31573950196366e-05,0,0,5.63316809373592e-05,7.11490572749911e-05,0,0,0,0
"Cryptobacterium curtum",0,0,0,0,0,0,1.67624922473473e-05,0,0.000698021806201226,0,0,0,0,0,2.25443560204703e-05,0,0,1.55306030533166e-05,0,0.000188005264147396,0,0,0,0,0,2.99949008668526e-05,0,2.07202353818739e-05,0.000354956925497419,0,2.24592925322852e-05,0,0,0,2.42283277608179e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cutibacterium acnes",0,0,0,2.21926320461607e-05,0,8.11866236918805e-06,0,0,0,0,0,0,0,0,0,0,0,1.55306030533166e-05,0,6.26684213824654e-05,0,0,0,0,0,0,0,2.07202353818739e-05,0,0,0,0,0,0.000207204335352247,0.00549983040170567,0,0,0,0.000203086921202275,6.58241179568194e-05,1.86167737131155e-05,9.534706331045e-05,3.55669369753877e-05,0,0.000147985286034417,0.000265648347999336,0.000100160256410256,3.11106502125894e-05,5.84351078127739e-05,6.31189603044859e-06,0.000290887935422878,0.00783874580067189,6.87994496044032e-05,0,0.000314156685646966,0,0,6.87105773062705e-05,0,0.000173485615151077,5.26398905090277e-05,0,0,0,0.000278768956289028,9.17831164957206e-05,0.000112663361874718,0.00128068303094984,0.00202483801295896,0.000347287153046777,0,0
"Desulfomicrobium orale",0,0.000106699184513376,0,0,0,3.24746494767522e-05,0,0,0,0,0,0,0,0,2.25443560204703e-05,0,1.17449467366665e-05,0,0,0,0,0,0,0,0,0,0,2.07202353818739e-05,1.91868608376983e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dialister invisus",0.000101401881004893,0.000213398369026751,0,0,0,2.43559871075642e-05,5.0287476742042e-05,1.87772269791197e-05,0.000293169158604515,0,0.000212765957446809,0,0.000165828312420541,3.84975682369397e-05,0.000338165340307054,4.51121035773898e-05,0.000458052922729995,4.65918091599497e-05,9.15667063455728e-05,0.000313342106912327,0.000103252452245741,0.000296834996846128,0,6.21590962067412e-05,0.000149113837764145,0.000119979603467411,9.81932443047918e-05,0.00010360117690937,0.00167885032329861,5.52929142130436e-05,2.24592925322852e-05,0.000356633380884451,0,0,0,0,1.85384301657336e-05,4.02119168015441e-05,0,0,0,0.0001906941266209,7.11338739507754e-05,0,0,0,0,0,0,0,0,0,0,0,0.000785391714117416,8.82425611520949e-05,2.23954134193317e-05,0,0,0,7.01865206787037e-05,6.49955586368265e-05,0.000255074153700397,2.15786975098183e-05,0,0,0,0,0.000134989200863931,0,0,0
"Dialister pneumosintes",2.53504702512232e-05,3.04854812895359e-05,5.34430697699276e-05,0.000177541056369285,0,0,0.000838124612367367,3.75544539582394e-05,0,0,8.86524822695036e-05,0,2.76380520700901e-05,1.28325227456466e-05,2.25443560204703e-05,1.12780258943475e-05,7.04696804199993e-05,9.31836183198994e-05,0.000183133412691146,0.000250673685529861,0.000123902942694889,7.4208749211532e-05,0,3.10795481033706e-05,0.000255623721881391,8.99847026005579e-05,4.90966221523959e-05,0.000290083295346235,0.000479671520942459,0,0,0,0,0,0,0,1.85384301657336e-05,2.01059584007721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117808757117612,0,0,0,0,0,0,0,9.10979120358561e-05,4.31573950196366e-05,0,0,0,0,0,0,0,0
"Dolosigranulum pigrum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25443560204703e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.21607061456218e-05,0,0,0,0,0,0,0,0.000186811133943583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000942470056940899,0.000441212805760474,0,0,0,2.89142691918462e-05,0.000701865206787037,0,0,0,0,0,0,0,0,0,0,0
"Eggerthia catenaformis",0,0,0,0,0,0,0,0,1.39604361240245e-05,0,0,0,0,0,0,1.12780258943475e-05,0,0,0,6.26684213824654e-05,0,7.4208749211532e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82195824071712e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0
"Eikenella corrodens",0,0.000213398369026751,0,4.43852640923214e-05,0,2.43559871075642e-05,0,1.87772269791197e-05,0,0,0,0,0,7.69951364738794e-05,4.50887120409406e-05,2.25560517886949e-05,0,4.65918091599497e-05,0,0,0.000185854414042334,3.7104374605766e-05,0,0,0,2.99949008668526e-05,0,2.07202353818739e-05,0,0,0,3.96259312093834e-05,0,0,0,0,1.85384301657336e-05,0,0,0,0,0,3.55669369753877e-05,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,0,0,0,0,0,1.75466301696759e-05,2.16651862122755e-05,5.46587472215137e-05,8.63147900392732e-05,0,0,0,0,0,0,0,0
"Escherichia coli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65918091599497e-05,0,0,0,0,0,1.55397740516853e-05,0,0,0,0,0,0,2.24592925322852e-05,0,0,0,0,0.130020549224734,0,1.0052979200386e-05,0,0,1.86167737131155e-05,4.7673531655225e-05,0,0,0,6.6412086999834e-05,0,0,1.46087769531935e-05,0,0,0.000559910414333707,0,0,0,0,0,0,8.36739560628057e-06,0,0,0,0,0,0,2.29457791239302e-05,0,0,0.000134989200863931,2.67143963882136e-05,0,0
"Eubacterium brachy",0,0,0,0,0,2.43559871075642e-05,1.67624922473473e-05,0,0.000307129594728539,0,0,0,0,1.28325227456466e-05,4.50887120409406e-05,0,0,0,0,0,0,0,0,0,4.26039536468984e-05,5.99898017337053e-05,0,0,0.000738694142251386,0,4.49185850645705e-05,0,8.0460232530072e-05,0,0,0,0,0,0,0,0,4.7673531655225e-05,0,0,0,0.000199236260999502,0,0,0,0,0,0,0,0,7.85391714117416e-05,0.000105891073382514,0,0,0,0,0.000157919671527083,2.16651862122755e-05,0,4.31573950196366e-05,0,0,0,0,0.000539956803455724,0.000240429567493922,0,0
"Eubacterium saphenum",0,3.04854812895359e-05,0.000160329209309783,0,0,8.11866236918805e-05,0,0,0,0,0,0,0,2.56650454912931e-05,0.000135266136122822,0,9.39595738933324e-05,0,0,0,0,3.7104374605766e-05,0,0,0,0,0,0.000455845178401227,0.0244344672768088,0.000138232285532609,2.24592925322852e-05,0,0,0,0,0.000186811133943583,0,0,0,0,0,0,0,0,0,3.3206043499917e-05,0,0,0,0,0,0,0,0,0.000117808757117612,1.7648512230419e-05,0,0,0,0,3.50932603393518e-05,0,0.000236854571293226,0.000107893487549092,0,0,0,0,0.000269978401727862,0,0,0
"Eubacterium sp.",0.00164778056632951,1.52427406447679e-05,0.00117574753493841,0.000466045272969374,9.87329274312983e-05,0.000170491909752949,3.35249844946947e-05,0.000112663361874718,0.000851586603565495,0.00225304621043758,0.0139539007092199,0.000180510845693312,0.00163064507213532,0.000243817932167285,0.00218680253398562,7.89461812604322e-05,0.00479193826855995,0.00139775427479849,0.000457833531727864,0.000564015792442188,0,0.00463804682572075,0.00248550124275062,0.00256406271852807,6.39059304703477e-05,0.00299949008668526,0.00095738413197172,8.28809415274958e-05,0.00202421381837718,0.000248818113958696,0.00309938236945536,0.0019020446980504,0,0.000111571565189672,0,0.000560433401830749,5.56152904972007e-05,0.000593125772822776,0.00016246953696182,0,0,0.0003813882532418,0.00117370892018779,0,0,0.000199236260999502,0,0,0,0,0,0,0,0,0.00204201845670528,5.29455366912569e-05,0,0,0,0,0.000140373041357407,0.000649955586368265,0.0015851036694239,0.000517888740235639,0,0,0,7.11490572749911e-05,0.000404967602591793,0.000988432666363904,0,0
"Faucicola mancuniensis",0,3.04854812895359e-05,0,2.21926320461607e-05,0,0.000276034520552394,0,0,0,1.53268449689631e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157078342823483,5.29455366912569e-05,2.23954134193317e-05,0,0,0,1.75466301696759e-05,0,1.82195824071712e-05,0,0,0,0,0,0,0,0,0
"Filifactor alocis",0,3.04854812895359e-05,0.000160329209309783,0.000133155792276964,1.64554879052164e-05,0.000276034520552394,0,0,0.00110287445379794,1.53268449689631e-05,5.31914893617021e-05,0,0,0,0.000653786324593638,0,0.000364093348836663,3.10612061066331e-05,9.15667063455728e-05,0,0,0.000296834996846128,2.5890637945319e-05,0,4.26039536468984e-05,0.000149974504334263,0,0.000642327296838092,0.00123755252403154,0,0.000202133632790567,0,0,0,0,0,0,0,0,0,0,0,0.000106700810926163,0,0,0.000132824173999668,0,0,0,0,0,0,0,0,0.000628313371293933,0.000105891073382514,0,0,0,2.89142691918462e-05,3.50932603393518e-05,0,0.000200415406478883,0,0,0,0,0,0.000134989200863931,0.000160286378329282,0,0
"Firmicutes oral",2.53504702512232e-05,0,5.34430697699276e-05,0,0,0,0,0,0,0,0,0,0,0,2.25443560204703e-05,1.12780258943475e-05,8.22146271566658e-05,0,0,0,0,7.4208749211532e-05,0,0,0,0,0,2.07202353818739e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flavobacteriaceae bacterium",0,0,0,0,0,4.87119742151283e-05,0,0,0.000195446105736343,0,1.77304964539007e-05,3.00851409488853e-05,0,0,2.25443560204703e-05,0.000101502233049127,0,0,0,6.26684213824654e-05,0,0,0,0,0,0,2.4548311076198e-05,4.14404707637479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106700810926163,0,0,0,0,0,0,0,0,0,0,0,0.000117808757117612,7.05940489216759e-05,2.23954134193317e-05,0,0,0,1.75466301696759e-05,0,0,0,0,0,0,0,0,0,0,0
"Fusobacterium nucleatum",0.00103936928030015,0.00088407895739654,0.000160329209309783,0.000909897913892588,4.93664637156492e-05,0.000738798275596113,0.0116331696196591,3.75544539582394e-05,0.00188465887674331,0.000229902674534447,0.000354609929078014,0.000300851409488853,0.00163064507213532,0.00368293402800056,0.00187118154969903,0.00053006721703433,0.0037936177959433,0.0024383046793707,0.000732533650764582,0.00081468947797205,0.000413009808982963,0.0035991243367593,0.000569594034797017,0.000776988702584264,0.000127811860940695,0.00122979093554096,0.000613707776904949,0.00292155318884423,0.000105527734607341,0.00132702994111305,6.73778775968557e-05,0.00297194484070376,0,0,0,0.000560433401830749,0.000426383893811872,0.000231218521608879,0,0,0,0,0.000142267747901551,0,0,0,0,0,0,0,0,0,0,0,0.000549774199882191,0.00035297024460838,0.000179163307354654,0,0,0,7.01865206787037e-05,0.000714951145005091,0.00125715118609481,0.000971041387941824,0,0,0,0,0.000134989200863931,0,0,0
"Fusobacterium periodonticum",0.0364286257510077,0.0539135736605442,0.00219116586056703,0.0594540612516644,0.000691130492019088,0.0278713679134226,0.130998876913019,0.000938861348955986,0.0169619298906898,0.0191738830561729,0.304113475177305,0.090255422846656,0.207506494942236,0.0751985832894889,0.105530130531821,0.00557134479180764,0.0318875303900497,0.0588609855720698,0.00329640142844062,0.00545215266027449,0.00762003097573567,0.0428926570442655,0.049839478044739,0.0220043200571864,0.00504856850715746,0.04784186688263,0.0677287902592302,0.0224814553893332,0.000959343041884917,0.0450637250836305,0.00696238068500842,0.0705737834839119,0.00010057529066259,0,0,0.00896693442929198,0.0187423528975566,0.0206588722567933,0,0,1.86167737131155e-05,0,0.0284535495803101,3.75706798414517e-05,0,6.6412086999834e-05,0,0,0,0,0,0,0,0,0.0133909287257019,0.00663584059863753,0.00311296246528711,0,4.18369780314028e-06,8.67428075755385e-05,0.00201786246951273,0.0251749463786641,0.0386619538680173,0.0445168529627552,0,9.17831164957206e-05,0,0,0.000134989200863931,2.67143963882136e-05,0,0
"Fusobacterium sp. Marseille-P2749",0.000380257053768347,1.52427406447679e-05,0,2.21926320461607e-05,0,0.000568306365843164,0,0,0.000111683488992196,3.06536899379263e-05,5.31914893617021e-05,0,0.00116079818694378,0,0,0,4.69797869466662e-05,3.10612061066331e-05,0,0,8.26019617965927e-05,0,0,3.10795481033706e-05,2.13019768234492e-05,5.99898017337053e-05,0.00024548311076198,0.000165761883054992,1.91868608376983e-05,5.52929142130436e-05,0,0,0,0,0,0.000747244535774332,0,3.01589376011581e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157078342823483,3.52970244608379e-05,0,0,0,0,0,0.000129991117273653,0.000583026637029479,0.00025894437011782,0,0,0,0,0,2.67143963882136e-05,0,0
"Gemella haemolysans",0.00408142571044693,0.00108223458577852,0.00216444432568207,0.00133155792276964,0.000608853052493006,0.0358926063341804,0.00050287476742042,0.000901306894997747,0.0400106099314543,0.00171660663652387,0.00349290780141844,0.000992809651313216,0.00351003261290144,0.00400374709664173,0.0035620082512343,0.00171425993594081,0.00113925983345666,0.000559101709919396,0,0.0108416368991665,0.000826019617965927,0.00341360246373047,0.00168289146644573,0.00534568227377974,0.000617757327880027,0.00269954107801674,0.00216025137470542,0.00281795201193486,0.00185153207083789,0.00281993862486522,0.00687254351487928,0.00134728166111904,0.000261495755722734,0.000653490596110934,0.00210786451519116,0.000560433401830749,0.00216899632939083,0.00252329777929689,0.0158407798537774,0,0.00163827608675417,0.00691266209000763,0.0438184663536776,0,0,0.00474846422048813,5.00801282051282e-05,0,0,1.26237920608972e-05,0,0,0.00240798073615411,0.000104758662231883,0.0411937954054585,0.00335321732377961,0.0202678491444952,0,0.000112959840684788,0.0292901546913402,0.0081591830288993,0.010615941244015,0.00311554859162628,0.00433731819947348,0,0.0012161262935683,0,7.11490572749911e-05,0.00310475161987041,0.00347287153046777,6.11789177449451e-05,0
"Granulicatella elegans",0.000836565518290364,0.000640195107080253,0.000427544558159421,0.000177541056369285,1.64554879052164e-05,0.00772896657546703,3.35249844946947e-05,0.000920084121976866,0.00244307632170429,0.000858303318261936,3.54609929078014e-05,0.000812298805619904,0.00107788403073351,0.000500468387080216,0.000946862952859752,0.00303378896557946,0.00115100478019332,0.000201897839693115,0,0.00263207369806355,0.000805369127516779,0.000296834996846128,0.000310687655343828,0.00175599446784044,0.000937286980231766,0.00128978073727466,0.000515514532600157,0.00308731507189922,0.000297396342984324,2.76464571065218e-05,0.000741156653565413,0.000277381518465684,2.0115058132518e-05,0.000111571565189672,0.00012114163880409,0.000747244535774332,0.00127915168143562,0.000502648960019302,8.12347684809098e-05,6.58241179568194e-05,0.00053988643768035,0.00200228832951945,0.00860719874804382,0,0,0.000132824173999668,0,0,0,1.89356880913458e-05,0,0,0.000343997248022016,6.54741638949271e-05,0.00628313371293933,0.000423564293530055,0.00553166711457494,0,4.18369780314028e-06,0.00893450918028047,0.000491305644750926,0.00435470242866737,0.000765222461101192,0.00241681412109965,0,6.88373373717905e-05,0,0,0.00188984881209503,0.00149600619773996,0,0
"Haemophilus influenzae",0.000329556113265901,0.00317049005411173,8.01646046548914e-05,0.00164225477141589,0,0.013338962272576,0,0.00067598017124831,0.000516536136588907,0.000413824814162005,8.86524822695036e-05,0.000932639369415446,0.000718589353822343,0.00118059209259948,0.0008341411727574,0.0126201109757748,0.000105704520629999,0.000201897839693115,0,0.00275741054082848,0.00022715539494063,0.000148417498423064,0,0.000233096610775279,0.0026414451261077,0.000209964306067968,0.00095738413197172,0.00567734449463346,9.59343041884917e-05,0.00436814022283044,2.24592925322852e-05,0.017673165319385,2.0115058132518e-05,0,0,0.000934055669717915,0.0025397649327055,0.000753973440028953,0,0,0,0,0.00483710342865272,1.87853399207259e-05,0,0,0,2.07404334750596e-05,0,0,0,0,0,0,0.00773610838405655,0.00453566764321768,0.0152512765385649,0,0,0,0.000719411836956712,0.00151656303485928,0.00103851619720876,0.000690518320314186,0,0,0,0,0,5.34287927764272e-05,0,0
"Haemophilus parainfluenzae",0.0121682257205871,0.049721819983233,0.00104213986051359,0.0112294718153573,0.000362020733914761,0.0426798080748216,0.00108956199607758,0.0105340243352862,0.00159148971813879,0.0101770250593915,0.00806737588652482,0.0418183459189506,0.0333314907965287,0.0124988771542598,0.0153301620939198,0.042879054450309,0.000152684307576665,0.00479895634347482,0.000640966944419009,0.00833490004386789,0.0354362416107383,0.00126154873659604,0.0118579121789561,0.00585849481748535,0.00837167689161554,0.00323944929362008,0.035717792615868,0.0110853259293026,0.000422110938429364,0.106466506317215,0.00426726558113419,0.011055634807418,0.000120690348795108,1.5938795027096e-05,0,0.00317578927704091,0.0516109895814022,0.033124566465272,8.12347684809098e-05,6.58241179568194e-05,0,9.534706331045e-05,0.0102432778489117,0,0,0,0,0,0,0,0,0,0,0,0.0176713135676419,0.00518866259574318,0.0209397115470752,0,0,8.67428075755385e-05,0.00133354389289537,0.0149489784864701,0.0164340633312684,0.0222260584351129,0,0,0,7.11490572749911e-05,0,0.000133571981941068,0,0
"Haemophilus sputorum",0,0.000472524959987806,0,2.21926320461607e-05,0,0.000349102481875086,0,0.000168995042812078,1.39604361240245e-05,0.000183922139627558,0,0,5.52761041401802e-05,0,6.76330680614108e-05,0.00248116569675644,0,0,0,0,0.000392359318533815,0,0,0,0.00027692569870484,0,0.00012274155538099,0,0,0.000248818113958696,0,7.92518624187668e-05,0,0,0,0,0.000444922323977606,2.01059584007721e-05,0,0,0,0,0.000248968558827714,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,0,0,0,0,0,0,2.16651862122755e-05,5.46587472215137e-05,0.00012947218505891,0,0,0,0,0,0,0,0
"Johnsonella ignava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7560582513095e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49955586368265e-05,0,0,0,0,0,0,0,0,0,0
"Kingella oralis",0,1.52427406447679e-05,0,0,0,1.62373247383761e-05,1.67624922473473e-05,0,0,3.06536899379263e-05,1.77304964539007e-05,9.0255422846656e-05,0,2.56650454912931e-05,2.25443560204703e-05,4.51121035773898e-05,0,3.10612061066331e-05,0,0.000125336842764931,0.000330407847186371,3.7104374605766e-05,0,3.10795481033706e-05,2.13019768234492e-05,0,0,6.21607061456218e-05,8.63408737696426e-05,2.76464571065218e-05,0,0,2.0115058132518e-05,0,0,0,0.000185384301657336,1.0052979200386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82195824071712e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0
"Lachnospiraceae bacterium",0.000684462696783025,9.14564438686076e-05,5.34430697699276e-05,0.000199733688415446,4.93664637156492e-05,2.43559871075642e-05,0,1.87772269791197e-05,5.58417444960981e-05,0.000352517434286152,0.000868794326241135,6.01702818977707e-05,0.000663313249682162,0.000153990272947759,0.000383254052347995,2.25560517886949e-05,0.000352348402099996,0.000217428442746432,0.000457833531727864,0.000125336842764931,0,0.00018552187302883,0.00025890637945319,0.00163167627542696,2.13019768234492e-05,0.00131977563814152,2.4548311076198e-05,0,0.000220648899633531,8.29393713195654e-05,0.000269511510387423,0.000396259312093834,0,0.000414408670704495,0,0.000186811133943583,9.26921508286678e-05,6.03178752023162e-05,0.000324939073923639,6.58241179568194e-05,0,0.00243135011441648,0.000284535495803101,0,0,0.000232442304499419,0,0,0,0,0,0,0,0,0.00098173964264677,0.000247079171225866,0,0,0,0.000289142691918462,0.000315839343054166,0.00023831704833503,0.000400830812957767,0.000302101765137456,0,2.29457791239302e-05,0,0,0.000134989200863931,0.00066785990970534,0,0
"Lactobacillus delbrueckii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000752021056589585,8.26019617965927e-05,0,0,0,4.26039536468984e-05,0,0,2.07202353818739e-05,9.59343041884917e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00801282051282e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus fermentum",0,0,0,0,0,0,0,0,0,1.53268449689631e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010360117690937,3.83737216753967e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus gastricus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100160256410256,0,0,0,0,0,0,0,0,0,2.23954134193317e-05,0,0,0,0,0,1.82195824071712e-05,0,0,0,0,0,0,0,0,0
"Lactobacillus kitasatonis",0,0,0,0,0,0,0,1.87772269791197e-05,0,0,0,0,0,0,0,0,0,0,0,0.000313342106912327,2.06504904491482e-05,0,0,0,6.39059304703477e-05,0,0,0,8.63408737696426e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus mucosae",0,0.000137184665802911,0,0,3.29109758104328e-05,0,3.35249844946947e-05,5.63316809373592e-05,0.000349010903100613,0,0,0,0,0,0.0010595847329621,0,0,0,0,0.000188005264147396,6.19514713474445e-05,0,0,0,0.000127811860940695,0,0,0.000227922589200613,9.59343041884917e-06,2.76464571065218e-05,4.49185850645705e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100160256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64391648143425e-05,0,0,0,0,0,0,0,0,0
"Lactobacillus salivarius",0,9.14564438686076e-05,0,0,0,0,0.000586687228657157,0,0.00027920872248049,0,0,0,0,0,0,0,0,0,0,0.00100269474211945,0,0,0,0,0,0,0,0.00078736894451121,0,2.76464571065218e-05,0.000134755755193711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46587472215137e-05,0,0,0,0,0,0,0,0,0
"Lautropia mirabilis",0.000405607524019571,0.000548738663211645,0,2.21926320461607e-05,0,0.000162373247383761,0,0.000225326723749437,0.000293169158604515,7.66342248448157e-05,0,0.00105297993321099,0.00011055220828036,7.69951364738794e-05,0.00123993958112587,0.000169170388415212,0,0.000465918091599497,0,0.000752021056589585,0.00022715539494063,0.000148417498423064,0.000957953603976802,0.000248636384826965,8.52079072937969e-05,0.000119979603467411,0.00012274155538099,0.000145041647673118,5.7560582513095e-05,2.76464571065218e-05,0,7.92518624187668e-05,8.0460232530072e-05,0,0,0.000747244535774332,0.000537614474806273,5.02648960019302e-05,0,0,0,0,0.000248968558827714,0,0,0,5.00801282051282e-05,0,0,0,0,0,0,0,0.000863930885529158,0.000141188097843352,0.00535250380722028,0,0,0,3.50932603393518e-05,0.000519964469094612,9.10979120358561e-05,0.000194208277588365,0,0,0,0,0,0,0,0
"Leptotrichia buccalis",2.53504702512232e-05,1.52427406447679e-05,0.000106886139539855,4.43852640923214e-05,0,1.62373247383761e-05,0,1.87772269791197e-05,9.77230528681716e-05,1.53268449689631e-05,0,0,5.52761041401802e-05,5.13300909825863e-05,0.000450887120409406,0,1.17449467366665e-05,0.000217428442746432,9.15667063455728e-05,0.000188005264147396,2.06504904491482e-05,0.000148417498423064,2.5890637945319e-05,6.21590962067412e-05,0,2.99949008668526e-05,0,0.000124321412291244,0,0,6.73778775968557e-05,0.000277381518465684,0,0,0,0,3.70768603314671e-05,0,0,0,0,0,7.11338739507754e-05,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,5.29455366912569e-05,0,0,0,0,0,2.16651862122755e-05,1.82195824071712e-05,2.15786975098183e-05,0,0,5.63316809373592e-05,7.11490572749911e-05,0,0,0,0
"Leptotrichia goodfellowii",0.000101401881004893,0,0,6.6577896138482e-05,0,0.000105542610799445,0,0,0,0,1.77304964539007e-05,0,0.000165828312420541,0,2.25443560204703e-05,0.000101502233049127,1.17449467366665e-05,3.10612061066331e-05,0,6.26684213824654e-05,0,0,0,0.000124318192413482,0,2.99949008668526e-05,0,0,0,0,0,3.96259312093834e-05,0,1.5938795027096e-05,0,0,0,2.01059584007721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85391714117416e-05,1.7648512230419e-05,4.47908268386634e-05,0,0,0,0,0,1.82195824071712e-05,0,0,0,0,0,0,0,0,0
"Leptotrichia hongkongensis",7.60514107536695e-05,0,0.000106886139539855,0,0,2.43559871075642e-05,1.67624922473473e-05,0,0,0,1.77304964539007e-05,0,0,1.28325227456466e-05,4.50887120409406e-05,1.12780258943475e-05,2.34898934733331e-05,0.000124244824426532,0,0,4.13009808982963e-05,7.4208749211532e-05,5.17812758906379e-05,0.000170937514568538,2.13019768234492e-05,2.99949008668526e-05,0,4.14404707637479e-05,1.91868608376983e-05,2.76464571065218e-05,2.24592925322852e-05,3.96259312093834e-05,0,1.5938795027096e-05,0,0,0,2.01059584007721e-05,0,0,0,4.7673531655225e-05,0,0,0,0,0.000250400641025641,0,0,0,0,0,0.000206398348813209,0,3.92695857058708e-05,0,0,0,0,0,0,4.3330372424551e-05,1.82195824071712e-05,0,0,0,0,7.11490572749911e-05,0,0,0,0
