"","P01-A06-HLM094","P01-A07-HLM102","P01-A09-HLM053","P01-A11-HLM137","P01-A12-HLM131","P01-B10-HLM020","P01-C01-HLM080","P01-C09-HLM035","P01-D01-HLM079","P01-D04-HLM073","P01-D06-HLM093","P01-D07-HLM105","P01-D08-HLM086","P01-E02-HLM042","P01-E06-HLM100","P01-E07-HLM103","P01-E10-HLM023","P01-E12-HLM138","P01-F01-HLM066","P01-F06-HLM081","P01-F12-HLM140","P01-G03-HLM067","P01-G05-HLM083","P01-G06-HLM075","P01-H01-HLM063","P01-H04-HLM110","P01-H08-HLM052","P01-H11-HLM124","P01-H12-HLM148","P02-A01-HLM146","P02-A05-HLM167","P02-A09-HLM134","P02-A10-HLM405","P02-A11-HLM413","P02-A12-HLM421","P02-B01-HLM145","P02-B04-HLM001","P02-B08-HLM003","P02-B10-HLM406","P02-B11-HLM414","P02-B12-HLM422","P02-C10-HLM407","P02-C11-HLM415","P02-C12-HLM423","P02-D09-HLM400","P02-D10-HLM408","P02-D11-HLM416","P02-D12-HLM424","P02-E09-HLM401","P02-E10-HLM409","P02-E11-HLM417","P02-E12-HLM425","P02-F09-HLM402","P02-F10-HLM410","P02-F11-HLM418","P02-F12-HLM426","P02-G03-HLM036","P02-G09-HLM403","P02-G10-HLM411","P02-G11-HLM419","P02-G12-HLM427","P02-H02-HLM176","P02-H04-HLM162","P02-H06-HLM152","P02-H09-HLM404","P02-H10-HLM412","P02-H11-HLM420","P02-H12-HLM428","P03-A01-HLM429","P03-B01-HLM430","P03-C01-HLM431","P03-D01-NEC"
"OTU374",0,0,0,0,0,1,0,0,0,3,0,0,4,1,2,1,0,0,0,0,0,2,0,0,0,2,0,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0
"OTU569",0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU123",12,30,14,3,12,48,0,266,0,23,0,20,4,27,3,42,3,0,0,0,9,2,0,2,8,12,26,13,12,6,5,0,0,0,0,3,2,10,0,0,0,1,16,0,0,22,0,0,0,0,0,0,0,2,16,5,0,0,0,28,14,41,18,95,0,0,10,0,0,2,0,0
"OTU462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU568",0,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU345",0,0,0,0,0,1,0,1,33,0,0,1,0,1,0,0,1,0,0,27,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
"OTU201",1,2,8,1,0,10,0,0,163,1,0,0,0,2,3,0,5,2,0,31,1,6,0,0,1,3,0,4,165,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,6,28,2,0,0,0,0,0,0,0,0
"OTU396",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
"OTU451",12,0,0,0,0,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU457",0,0,1,1,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU515",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"OTU322",1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,4,0,0,0,0,0,0,0,0
"OTU44",102,5,325,517,3,24,0,337,192,217,29,148,19,243,39,23,12,8,32,10,17,74,0,52,95,362,17,4,189,116,33,43,2,34,0,18,5,326,58,2,0,393,33,0,0,110,0,2,0,3,0,0,0,2,69,27,0,0,1,48,40,257,503,201,0,13,0,24,3,30,0,0
"OTU117",3,21,0,4,0,19,2,1,0,26,24,0,735,5,23,4,0,0,0,0,0,0,0,3,0,0,14,0,17,5,0,1,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,23,19,0,0,0,0,3,24,8,353,0,0,0,0,0,0,0,1
"OTU184",2,10,0,0,0,37,0,0,0,1,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,1,1,1,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,25,8,139,0,0,0,0,0,0,0,0
"OTU406",0,0,0,0,0,1,16,0,2,0,0,0,0,3,2,0,1,5,0,0,0,1,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0
"OTU303",0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
"OTU611",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"OTU253",0,839,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"OTU674",0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU454",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"OTU712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU70",8,4,14,0,410,2,0,3,0,2,0,0,1,2,0,0,0,0,0,0,0,9,0,2,0,58,0,0,1232,28,71,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,42,22,7,0,0,0,0,0,0,0,1
"OTU25",33,0,2,0,1559,1,0,1,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104,0,0,58,87,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,303,209,0,0,0,0,0,0,0,0,0
"OTU97",203,2,0,0,222,2,2,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,10,0,0,40,2,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0,0,17
"OTU468",0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14
"OTU48",0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26116,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
"OTU134",48,1,9,0,64,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,328,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,3
"OTU67",4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,19,0,0,2,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,0
"OTU448",0,0,0,0,1,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU426",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"OTU776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,2
"OTU746",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU378",0,4,1,0,0,3,7,1,1,0,0,0,0,0,4,0,20,0,0,2,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0
"OTU500",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,3,0,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4845,0
"OTU27",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72118,1,0,0,28002,2,0,0,1,2,1,0,0,0,0,0,17,0,0,0,0,2,0
"OTU47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,27562,0
"OTU299",3,2,1,3,1,11,1,7,0,5,1,2,1,4,4,12,8,0,0,1,4,0,0,7,1,2,0,7,0,2,4,0,0,0,0,0,7,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,7,4,10,0,0,0,0,0,0,1,0
"OTU487",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU24",414,269,593,437,1032,1563,799,598,101,622,386,844,135,1187,770,824,1679,871,72,277,948,582,528,2099,441,459,544,658,788,968,1094,206,54,64,43,36,541,991,401,21,28,83,87,0,0,131,5,0,1,3,0,1,15,11,49,11,764,0,19,164,7,734,960,1006,0,30,154,0,4,11,9,0
"OTU79",15,16,101,25,70,122,427,83,237,16,3,5,24,93,14,10,286,76,22,36,4,35,8,46,11,41,11,108,1229,39,105,36,1,1,32,15,29,55,0,0,0,8,5,0,0,40,2,0,0,0,0,0,0,0,6,4,41,0,1,7,5,93,78,12,0,0,0,0,2,5,0,0
"OTU440",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU9",2787,68,1312,663,3168,28,9236,2989,92,3542,13,219,636,1216,856,910,5071,1839,613,118,145,530,3914,2210,4694,1062,2217,867,636,345,4836,399,99,5,43,81,1033,961,63,0,3,7,9,0,0,36,20,0,0,13,0,0,42,20,0,0,235,0,178,23,0,523,1112,262,0,5,176,11,1,2,142,0
"OTU2",5417,5628,11667,6404,9541,28680,1659,10220,4393,9607,4272,4645,3965,11271,10099,13972,7378,4774,390,5229,9750,2811,2108,16064,1530,4122,3937,7212,5206,6512,9531,1430,176,13427,389,239,9855,25621,6450,5708,361,900,2822,0,0,443,20,3,2,20,1,0,169,123,1565,301,11548,1,100,3401,454,11797,5930,8558,0,180,145,1,260,1172,21,0
"OTU225",14,2,15,6,10,8,16,22,0,30,2,4,1,15,19,18,28,5,3,1,5,6,10,24,7,8,18,9,0,5,37,3,0,1,0,1,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,12,3,0,0,0,0,0,0,0,0
"OTU329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
"OTU505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU34",80,227,61,50,581,1318,21,576,176,285,35,111,263,283,260,273,206,141,4,245,228,45,105,320,79,241,69,158,71,93,201,4,24,51,61,4,390,488,148,10,33,150,279,0,0,27,2,0,0,7,0,0,19,13,503,248,329,0,5,1014,159,411,132,314,0,28,4,0,23,95,0,0
"OTU258",1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,1,1,0,0,3,0,0,0,0,0,1,2,1,13,0,0,0,1,0,0,5,1,0,1,1,0,4,1,0,0,6,1,4,1,0,3,0,0
"OTU252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
"OTU35",161,71,81,60,37,4421,30,48,2866,112,197,33,127,312,158,152,97,36,0,173,40,92,65,344,29,90,88,136,193,102,306,34,13,41,87,3,117,251,390,0,88,145,1232,0,0,143,1,0,0,2,0,0,35,8,1049,190,905,0,27,1013,465,490,171,201,0,53,0,1,23,130,4,0
"OTU233",3,1,2,1,0,118,0,8,9,6,0,9,2,5,7,30,8,0,0,6,4,1,1,10,5,4,7,24,6,0,2,0,0,3,0,1,7,4,0,0,3,5,41,0,0,0,0,0,0,0,0,0,5,2,19,3,25,0,0,43,3,29,0,16,0,0,0,0,5,9,0,0
"OTU122",11,5,5,1,0,223,1,14,116,9,1,6,6,8,3,8,6,18,1,9,7,3,2,104,3,42,3,1,4,0,7,3,5,11,2,0,6,16,0,1,0,4,30,0,0,0,0,0,0,0,0,1,1,2,32,13,49,0,1,45,22,46,13,5,0,2,0,0,0,0,1,0
"OTU642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU364",0,3,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU432",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU311",0,9,0,0,2,0,2,3,25,0,0,0,0,0,47,0,0,0,0,3,3,0,0,0,6,0,0,11,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU703",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU121",13,1,14,17,1,12,4,105,27,28,37,1,7,2,1,1,39,5,14,12,3,51,3,13,5,80,5,4,261,6,13,12,10,12,0,2,1,18,34,0,1,23,16,0,0,29,0,5,0,0,0,1,0,2,20,9,0,0,2,29,12,16,26,7,0,12,364,5,8,56,0,0
"OTU531",0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"OTU716",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU659",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU464",0,0,0,0,0,5,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU577",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU388",0,1,0,0,0,0,0,1,7,0,0,0,0,1,0,0,2,4,0,0,1,2,0,0,0,0,0,13,6,0,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,0,0,0,0,0,0
"OTU511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,10,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU308",0,0,2,0,1,0,0,0,109,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,1,0,1,2,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
"OTU673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU157",30,4,8,3,3,1,12,0,96,6,9,0,2,1,8,0,58,20,14,27,1,45,0,2,11,12,1,9,159,1,10,6,0,0,0,4,0,6,0,0,0,0,15,0,1,1,1,0,0,0,0,0,0,0,24,5,1,0,0,0,5,2,64,2,0,0,0,0,0,0,0,0
"OTU191",8,0,2,3,0,0,0,0,0,12,0,0,0,1,0,1,17,0,252,0,0,8,0,3,51,1,2,12,24,0,41,0,0,0,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"OTU167",0,2,5,2,0,2,2,0,41,8,7,1,2,6,11,2,32,18,1,44,0,32,2,9,6,4,1,5,135,5,7,8,0,1,0,1,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,7,1,0,0,0,2,0,27,3,0,0,0,0,0,0,0,0
"OTU169",19,2,6,9,0,0,0,0,17,27,43,1,6,6,4,5,33,95,30,5,2,40,0,1,50,4,23,7,31,2,17,18,0,0,0,0,0,24,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,33,2,0,0,0,0,0,0,0,0
"OTU551",0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU613",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"OTU65",209,0,20,56,1,12,307,21,8,229,106,55,14,104,3,150,770,54,62,4,10,176,14,60,595,85,156,315,63,47,64,297,10,3,0,2,8,207,5,0,0,30,31,0,0,1,1,1,0,0,1,0,0,0,9,0,0,0,7,0,0,7,205,93,0,0,6,4,0,7,0,0
